company,price_return,weight,weighted_return
ABBANK,0.0,0.009668204355468403,0.0
ALARABANK,0.0,0.03833662470108845,0.0
BANKASIA,0.0,0.02282427416063375,0.0
BRACBANK,0.0,0.15654671337675155,0.0
CITYBANK,0.004608294930875667,0.052958156757169514,0.00024404680533258324
DHAKABANK,-0.02678571428571408,0.015578649398868896,-0.00041728525175541365
DUTCHBANGL,0.0,0.013439417047073514,0.0
EBL,0.0,0.06221993906623848,0.0
EXIMBANK,0.0,0.013904074780626954,0.0
FIRSTSBANK,0.0,0.011470552253645473,0.0
GIB,0.0,0.006233082706404623,0.0
ICBIBANK,0.0,0.002008881866900469,0.0
IFIC,0.0,0.01867371762991603,0.0
ISLAMIBANK,-0.008830022075055122,0.16546732756423108,-0.0014610801550925371
JAMUNABANK,0.0,0.021548321427887245,0.0
MERCANBANK,0.0,0.013809936528246906,0.0
MIDLANDBNK,0.032128514056224855,0.00908588023667803,0.0002919158308972857
MTB,0.0,0.018702029478348262,0.0
NBL,0.0,0.024319879379143105,0.0
NCCBANK,0.0,0.0173759800677542,0.0
NRBBANK,-0.009259259259259522,0.007457249233698508,-6.904860401572888e-05
NRBCBANK,0.0,0.005223418455941926,0.0
ONEBANKPLC,0.0,0.013671658908992655,0.0
PREMIERBAN,0.0,0.014029456048258983,0.0
PRIMEBANK,0.0,0.04512007336504215,0.0
PUBALIBANK,0.0,0.054854446282430316,0.0
RUPALIBANK,-0.0340425531914893,0.002491605100517429,-8.482059916655062e-05
SBACBANK,0.0,0.004809576687930614,0.0
SHAHJABANK,0.0,0.02498895870986911,0.0
SIBL,0.0,0.019178781497539408,0.0
SOUTHEASTB,0.0,0.016077380430106203,0.0
STANDBANKL,0.0,0.010958818084351417,0.0
TRUSTBANK,0.0,0.01796272887968088,0.0
UCB,0.0,0.03319332428427001,0.0
UNIONBANK,0.0,0.0032443700371014065,0.0
UTTARABANK,0.0,0.03256651121119414,0.0
ARAMITCEM,0.0,0.006541579064358843,0.0
CONFIDCEM,0.0,0.08291661366501646,0.0
CROWNCEMNT,0.0,0.09108858506932563,0.0
HEIDELBCEM,0.0,0.1369631964307407,0.0
LHB,-0.009009009009009028,0.5884108793551733,-0.005300998913109681
MEGHNACEM,0.0,0.020261678576612232,0.0
PREMIERCEM,-0.0020366598778004397,0.07381746783877283,-0.00015034107502805296
FUWANGCER,0.0,0.15889314973572727,0.0
MONNOCERA,0.0,0.262997300788965,0.0
RAKCERAMIC,0.09569377990430628,0.33762834908503964,0.03230893292679807
SPCERAMICS,0.00454545454545463,0.20038043494800792,0.0009108201588545984
STANCERAM,0.0,0.04010076544226021,0.0
AIBLPBOND,0.0,0.028474528853288827,0.0
APSCLBOND,0.0,0.031052789764164347,0.0
BEXGSUKUK,0.0,0.7814340628755013,0.0
IBBL2PBOND,0.0,0.037902230003033194,0.0
IBBLPBOND,0.0,0.12113638850401233,0.0
AFTABAUTO,0.0,0.02040271793581099,0.0
ANWARGALV,0.0,0.010634319194542404,0.0
APOLOISPAT,0.0,0.008253978791271897,0.0
ATLASBANG,0.0,0.007356875285352944,0.0
AZIZPIPES,0.0,0.0019339819062383376,0.0
BBS,0.0,0.009802002716577385,0.0
BBSCABLES,0.0,0.019537378572134532,0.0
BDAUTOCA,0.0,0.0024683102321650437,0.0
BDLAMPS,0.0,0.004236965325406103,0.0
BDTHAI,0.0,0.009546017517484599,0.0
BENGALWTL,0.0,0.006151459307507836,0.0
BSRMLTD,0.0,0.1014183412262405,0.0
BSRMSTEEL,0.0,0.05031594690226299,0.0
COPPERTECH,0.009756097560975618,0.0076762394962816595,7.489014142713821e-05
DESHBANDHU,0.030927835051546282,0.0063737926266810895,0.00019712760701075463
DOMINAGE,0.008695652173912993,0.006491522539153649,5.644802207959663e-05
ECABLES,0.0,0.010163699952475352,0.0
GOLDENSON,0.0,0.010230373542273938,0.0
GPHISPAT,0.0,0.0426256569837433,0.0
IFADAUTOS,0.0,0.022325911336105314,0.0
KDSALTD,0.0,0.008775013662441919,0.0
MIRAKHTER,0.0072727272727273196,0.013441949746618108,9.77596345208596e-05
MONNOAGML,0.0027624309392264568,0.008737122112184175,2.4135696442497173e-05
NAHEEACP,0.0,0.00781259717417624,0.0
NAVANACNG,0.0,0.007503637429148933,0.0
NPOLYMER,0.0,0.011501768583776599,0.0
NTLTUBES,0.0,0.011481457244719873,0.0
OAL,0.0,0.007469363423557591,0.0
OIMEX,0.0,0.009061815845272977,0.0
QUASEMIND,0.0025316455696202667,0.01575331491904361,3.988180992162961e-05
RANFOUNDRY,0.0,0.0058735606622764645,0.0
RENWICKJA,0.0,0.005582637142744032,0.0
RSRMSTEEL,0.0,0.005928370992408629,0.0
RUNNERAUTO,0.0,0.013136743414715917,0.0
SALAMCRST,0.00917431192660545,0.008709299676166984,7.990183189143973e-05
SHURWID,0.0,0.0029188961993847577,0.0
SINGERBD,0.0,0.04120660970916938,0.0
SSSTEEL,0.0,0.01099551298914179,0.0
WALTONHIL,0.02063213345039494,0.4282919283563055,0.008836576221574284
WMSHIPYARD,0.0,0.011834608464956148,0.0
YPL,0.0,0.006038300862080841,0.0
BAYLEASING,0.0,0.016057564764430956,0.0
BDFINANCE,0.0,0.050219308408844136,0.0
BIFC,0.0,0.012361936501349514,0.0
DBH,-0.024193548387096753,0.10817756791928358,-0.002617199223853633
FAREASTFIN,0.0,0.010143459353226768,0.0
FASFIN,0.0,0.011714377399200919,0.0
FIRSTFIN,0.0,0.006298453062988502,0.0
GSPFINANCE,0.0,0.01838076839021426,0.0
ICB,0.0,0.04942598214219895,0.0
IDLC,0.0,0.21692358380549645,0.0
ILFSL,0.0,0.012519374298625171,0.0
IPDC,-0.011627906976744207,0.08000700243701718,-0.0009303139818257828
ISLAMICFIN,0.0,0.023372232020467835,0.0
LANKABAFIN,0.0,0.18152210171720423,0.0
MIDASFIN,0.0,0.020341404133117753,0.0
NHFIL,0.0,0.037660482316970424,0.0
PHOENIXFIN,0.0,0.014073495507453888,0.0
PLFSL,0.0,0.01410038422772641,0.0
PREMIERLEA,0.0,0.009607819605503049,0.0
PRIMEFIN,0.0,0.015142834252096215,0.0
UNIONCAP,0.0,0.01924287877158449,0.0
UNITEDFIN,0.0,0.043608706310024614,0.0
UTTARAFIN,0.0,0.02909828265497448,0.0
AMCL(PRAN),0.0,0.0117689819508764,0.0
APEXFOODS,0.0,0.0065185441482776005,0.0
BANGAS,0.0,0.0060017479179019315,0.0
BATBC,0.005333333333333412,0.4729131985094983,0.0025222037253840282
BDTHAIFOOD,0.0,0.008180786142150585,0.0
BEACHHATCH,0.0,0.01412808709755002,0.0
EMERALDOIL,0.0,0.010166805316412493,0.0
FINEFOODS,0.001984914648670122,0.032815415639535946,6.513579920511351e-05
FUWANGFOOD,0.006369426751592355,0.017716453948021117,0.0001128436557198797
GEMINISEA,0.0,0.013599285747471525,0.0
GHAIL,0.03200000000000003,0.02126825906250776,0.000680584290000249
LOVELLO,0.0032017075773747017,0.0591853060366595,0.0001894940428068134
MEGCONMILK,0.0,0.002011258482993841,0.0
MEGHNAPET,0.0,0.0019335223732960462,0.0
NTC,0.0,0.013834030574823067,0.0
OLYMPIC,0.0,0.2351030553691419,0.0
RAHIMAFOOD,-0.015200000000000102,0.016925289907158938,-0.00025726440658881757
RDFOOD,0.0,0.012508843780985145,0.0
SHYAMPSUG,0.0,0.003501932171979434,0.0
UNILEVERCL,0.0,0.03707891903811161,0.0
ZEALBANGLA,0.0,0.002840276784646914,0.0
AOL,0.0,0.013288188952332965,0.0
BARKAPOWER,0.0,0.020735574386567018,0.0
BDWELDING,0.0,0.0035589759504497578,0.0
BPPL,0.0,0.019018870705166627,0.0
CVOPRL,0.0,0.02394255996600159,0.0
DESCO,0.0,0.03643014385551353,0.0
DOREENPWR,0.0,0.01679243778616304,0.0
EASTRNLUB,-0.014094407929422403,0.01714010525368315,-0.0002415796353986464
EPGL,0.0,0.017300584362504368,0.0
GBBPOWER,0.0,0.006040406283414815,0.0
INTRACO,0.0,0.017052714271427277,0.0
JAMUNAOIL,0.0,0.0923763394718816,0.0
KPCL,-0.05932203389830515,0.015003711667449026,-0.0008900506921368076
LINDEBD,-0.0014019195513857996,0.06388575309085569,-8.956268631307636e-05
LRBDL,0.0,0.015985218185359213,0.0
MJLBD,0.0,0.09764055280470416,0.0
MPETROLEUM,0.0,0.10558787653821093,0.0
PADMAOIL,0.0,0.10029749612071177,0.0
POWERGRID,0.0,0.0700786993311969,0.0
SPCL,0.0,0.038017363054305794,0.0
SUMITPOWER,0.0,0.06682606314183423,0.0
TITASGAS,0.0,0.05745859895871406,0.0
UPGDCL,0.0,0.08554176586155258,0.0
TB10Y0234,0.0,0.04352941489271841,0.0
TB10Y0434,0.0,0.04097648844038776,0.0
TB10Y0535,0.0,0.09802015289167988,0.0
TB20Y0640,0.0,0.10882337402824147,0.0
TB2Y0126,0.0,0.03567039229382164,0.0
TB2Y0127,0.0,0.12621494972702238,0.0
TB2Y0426,0.0,0.06460494431043881,0.0
TB2Y0826,0.0,0.09776530049416152,0.0
TB2Y1125,0.0,0.038314374147094654,0.0
TB5Y0429,0.0,0.06882487046102725,0.0
TB5Y0529,0.0,0.03418579104458867,0.0
TB5Y0630,0.0,0.11603022841769872,0.0
TB5Y1228,0.0,0.04231669984314453,0.0
TB5Y1229,0.0,0.08472301900797428,0.0
AGRANINS,0.0,0.009430411023930078,0.0
ASIAINS,0.0,0.011883758771523756,0.0
ASIAPACINS,0.0,0.01209911193401233,0.0
BGIC,0.0,0.01597712671580794,0.0
BNICL,0.0,0.010308940860080664,0.0
CENTRALINS,0.0,0.017058097054994493,0.0
CITYGENINS,0.0,0.02925043791395616,0.0
CLICL,0.0,0.010543885975618113,0.0
CONTININS,0.0,0.01055450718403516,0.0
CRYSTALINS,0.0,0.012241668570078957,0.0
DELTALIFE,0.0,0.07571632859093061,0.0
DGIC,0.01200000000000001,0.007009685319133329,8.411622382960003e-05
DHAKAINS,0.0,0.009362446589383512,0.0
EASTERNINS,0.0,0.015595987301050386,0.0
EASTLAND,0.0,0.013217456356431545,0.0
EIL,-0.0252808988764045,0.013088604407762251,-0.0003308916844658997
FAREASTLIF,0.0,0.023931917399846292,0.0
FEDERALINS,0.0,0.012497029470512361,0.0
GLOBALINS,0.0,0.010773858408797393,0.0
GREENDELT,0.0,0.04722640365671102,0.0
ICICL,0.0,0.009116965271028041,0.0
ISLAMIINS,0.0,0.012532380847719538,0.0
JANATAINS,0.0,0.010257410000751267,0.0
KARNAPHULI,0.0,0.012049092830429714,0.0
MEGHNAINS,0.0,0.010191989204991517,0.0
MEGHNALIFE,0.0,0.02173278944351553,0.0
MERCINS,0.0,0.01102659283588199,0.0
NATLIFEINS,0.0,0.06925105421365989,0.0
NITOLINS,0.0,0.010200407306151273,0.0
NORTHRNINS,0.0,0.012176015356983616,0.0
PADMALIFE,0.04845814977973584,0.009159808339667749,0.0004438673644772932
PARAMOUNT,0.0,0.012272257620929488,0.0
PEOPLESINS,0.0,0.013725957519934035,0.0
PHENIXINS,0.0,0.008983065853561439,0.0
PIONEERINS,0.0,0.036050997444844454,0.0
POPULARLIF,0.0,0.03187618953138884,0.0
PRAGATIINS,0.0,0.03402472062518638,0.0
PRAGATILIF,0.0053859964093356805,0.031305418026615774,0.00016861086908410503
PRIMEINSUR,0.0,0.013673183516359474,0.0
PRIMELIFE,0.0,0.010186029807545863,0.0
PROGRESLIF,0.0,0.006862849998437618,0.0
PROVATIINS,0.0,0.012606090607598324,0.0
PURABIGEN,0.0,0.010713387556468678,0.0
RELIANCINS,0.0,0.029914960832027857,0.0
REPUBLIC,0.025270758122743597,0.013374413827659772,0.00033798157687226746
RUPALIINS,0.0,0.012790302820086277,0.0
RUPALILIFE,0.0,0.024446495525098914,0.0
SANDHANINS,0.0,0.02157440788345049,0.0
SICL,0.0,0.006054765051655908,0.0
SIPLC,0.0,0.011223670119450831,0.0
SONALILIFE,0.0,0.01882839183333226,0.0
SONARBAINS,0.0,0.009488634085536036,0.0
STANDARINS,0.0,0.009618487641270683,0.0
SUNLIFEINS,0.0,0.01963415117107011,0.0
TAKAFULINS,0.0,0.010852628541836426,0.0
TILIL,0.0,0.011894440614806174,0.0
UNIONINS,0.01759530791788877,0.0129866531600352,0.00022850416117364255
UNITEDINS,0.0,0.009575279628436401,0.0
AAMRANET,0.0,0.07915869781065979,0.0
AAMRATECH,0.0,0.03970104930981075,0.0
ADNTEL,0.0,0.18334053305201273,0.0
AGNISYSL,0.0,0.09138588033605623,0.0
BDCOM,0.0,0.06766720662854732,0.0
DAFODILCOM,0.0,0.1101929291755241,0.0
EGEN,0.0,0.07335192949497386,0.0
GENEXIL,0.0,0.14095324289698802,0.0
INTECH,0.020000000000000018,0.02993004881721409,0.0005986009763442824
ISNLTD,0.0,0.024385543707564548,0.0
ITC,-0.01041666666666663,0.15993293877064854,-0.0016659681121942496
JUTESPINN,0.0,0.12176622110713341,0.0
NORTHERN,0.0,0.10621346001446952,0.0
SONALIANSH,0.0,0.7720203188783971,0.0
AMANFEED,0.0,0.012505829506640491,0.0
ARAMIT,0.0009935419771485154,0.004935684503937118,4.903809740622974e-06
BERGERPBL,0.0,0.03960959672913157,0.0
BEXIMCO,0.0,0.7221526331354887,0.0
BSC,-0.007070707070707116,0.074665304499998,-0.0005279364964646358
GQBALLPEN,0.03218390804597715,0.011774987367336702,0.00037896511067290697
HAMI,0.0,0.005628513435497738,0.0
INDEXAGRO,0.0,0.014065213064173828,0.0
KBPPWBIL,0.023387096774193594,0.08090775531179176,0.0018921975032596496
MIRACLEIND,0.0,0.007583399730006603,0.0
NFML,0.0,0.00763334469714288,0.0
SINOBANGLA,0.0,0.009375256550886786,0.0
SKTRIMS,0.0,0.00617650497385163,0.0
USMANIAGL,0.0,0.0029859764941160263,0.0
1JANATAMF,0.0,0.03444117842085466,0.0
1STPRIMFMF,0.004132231404958775,0.021553998442118815,8.906610926495588e-05
ABB1STMF,0.0,0.034738938214986824,0.0
AIBL1STIMF,0.0,0.023623051958482452,0.0
CAPITECGBF,0.0,0.018900727843768606,0.0
CAPMBDBLMF,0.0,0.018523940531595413,0.0
CAPMIBBLMF,0.0,0.00890304548227587,0.0
DBH1STMF,0.0,0.028056908740556608,0.0
EBL1STMF,0.0,0.029717999534626706,0.0
EBLNRBMF,0.0,0.033288052730525444,0.0
EXIM1STMF,0.02083333333333348,0.02478774670059416,0.0005164113895957153
FBFIF,0.0,0.05820401938351171,0.0
GLDNJMF,0.0,0.01394303124216177,0.0
GRAMEENS2,0.0,0.08528772922839396,0.0
GREENDELMF,0.0,0.025513371291493548,0.0
ICB3RDNRB,0.0,0.019950753496269857,0.0
ICBAGRANI1,0.0,0.015036157476081174,0.0
ICBAMCL2ND,0.0,0.01402901553089954,0.0
ICBEPMF1S1,0.0,0.015578995472619893,0.0
ICBSONALI1,0.0,0.01968587663206871,0.0
IFIC1STMF,0.0,0.024801717165969458,0.0
IFILISLMF1,0.0,0.021505123162204716,0.0
LRGLOBMF1,0.0,0.04623662925155826,0.0
MBL1STMF,0.0,0.019957405964924832,0.0
NCCBLMF1,0.0,0.023373072495012394,0.0
PF1STMF,0.0,0.010996937980672866,0.0
PHPMF1,0.0,0.039416727894271704,0.0
POPULAR1MF,0.0,0.0438541797415839,0.0
PRIME1ICBA,0.0,0.019188072855165824,0.0
RELIANCE1,0.0,0.039426059130708645,0.0
SEMLFBSLGF,0.0,0.01639119226667296,0.0
SEMLIBBLSF,0.0,0.015612936639226908,0.0
SEMLLECMF,-0.010638297872340274,0.018939170966714384,-0.00020148054219908633
TRUSTB1MF,0.0,0.05141903737381169,0.0
VAMLBDMF1,0.0,0.032875463647320705,0.0
VAMLRBBF,0.0,0.03224173511029511,0.0
BPML,0.0,0.23166907755803648,0.0
HAKKANIPUL,-0.050458715596330306,0.07051684158381485,-0.003558189254229192
KPPL,0.0,0.10125442578911388,0.0
MAGURAPLEX,0.007683863885839859,0.16694574415778674,0.0012827883744286782
MONOSPOOL,0.0,0.2376496283208819,0.0
SONALIPAPR,0.0,0.19196428259036621,0.0
ACI,0.0,0.03405965319283603,0.0
ACIFORMULA,0.0,0.007950075143701519,0.0
ACMELAB,0.0,0.03427021622789277,0.0
ACMEPL,-0.006578947368421018,0.005061767911232198,-3.330110467915902e-05
ACTIVEFINE,0.0,0.006915623353578112,0.0
ADVENT,0.0,0.0036068410756591417,0.0
AFCAGRO,0.0,0.002482167370271236,0.0
AMBEEPHA,-0.0037359900373599153,0.0017493731345994638,-6.535640602488682e-06
ASIATICLAB,-0.004405286343612258,0.01194222412476898,-5.260891684920164e-05
BEACONPHAR,0.0,0.05852156080011404,0.0
BXPHARMA,0.0,0.11382634907594512,0.0
CENTRALPHL,0.008264462809917328,0.00491325926491126,4.0605448470340855e-05
FARCHEM,0.0,0.008637123837057569,0.0
GHCL,-0.0625,0.0016051066488240535,-0.00010031916555150335
IBNSINA,0.01825293350717061,0.01965901612355491,0.0003588347141196427
IBP,0.006849315068493178,0.004700016418857136,3.2191893279843524e-05
JHRML,0.0,0.016152069908350532,0.0
JMISMDL,0.0,0.0032372907614532983,0.0
KEYACOSMET,0.0,0.010609655923387588,0.0
KOHINOOR,0.0032610780740458534,0.034892455726706226,0.00011378702231997734
LIBRAINFU,0.011626453306663453,0.004352837795418235,5.060806537990999e-05
MARICO,0.0,0.030504694034578148,0.0
NAVANAPHAR,0.0,0.014517066784152799,0.0
ORIONINFU,0.0023014959723821615,0.01533808936246911,3.5300550891760334e-05
ORIONPHARM,0.0,0.019065821416794575,0.0
PHARMAID,0.03380695737383643,0.005495060461095819,0.00018577127477492034
RECKITTBEN,0.0,0.007551711227086191,0.0
RENATA,-0.010263361735089127,0.10396359194836167,-0.0010670159514452352
SALVOCHEM,0.0,0.004180252016124782,0.0
SILCOPHL,0.0,0.0037565005777264347,0.0
SILVAPHL,0.009009009009008917,0.00304971399233151,2.7474900831815123e-05
SQURPHARMA,0.0004631773969430153,0.3932527134176376,0.00018214576814155897
TECHNODRUG,0.0,0.005842316636551551,0.0
WATACHEM,0.0,0.0043377843059703965,0.0
EHL,0.0,0.43188422532010406,0.0
SAIFPOWER,0.0,0.20675868482078846,0.0
SAMORITA,0.0,0.08829409861892734,0.0
SAPORTL,0.0,0.2730629912401801,0.0
APEXFOOT,0.0,0.22042471925283164,0.0
APEXTANRY,0.0,0.06646173456457381,0.0
BATASHOE,0.0,0.3270389806645142,0.0
FORTUNE,0.0,0.18191864374205446,0.0
LEGACYFOOT,0.0,0.161837006970887,0.0
SAMATALETH,0.0,0.04231891480513884,0.0
BSCPLC,0.0,0.0940627300629159,0.0
GP,0.0,0.6842493429163566,0.0
ROBI,0.003875968992248069,0.22168792702072743,0.0008592555310880923
ACFL,0.0,0.014208380658251816,0.0
AIL,0.0,0.026318210491647204,0.0
AL-HAJTEX,0.0,0.03288586429965806,0.0
ALIF,0.016666666666666385,0.017915342907897498,0.0002985890484649533
ALLTEX,0.0,0.00661552094508806,0.0
ANLIMAYARN,0.0,0.0036138379188259385,0.0
APEXSPINN,0.009946442234123998,0.008510837117273538,8.465254975099966e-05
ARGONDENIM,0.0,0.02387926613925597,0.0
CNATEX,0.0,0.012282182297351523,0.0
DACCADYE,0.0,0.016926495781039642,0.0
DELTASPINN,0.0,0.012672108345572235,0.0
DSHGARME,-0.020626432391138372,0.007770945691380796,-0.00016028688591847401
DSSL,0.0,0.023929022929199257,0.0
DULAMIACOT,0.0,0.007345088676698771,0.0
ENVOYTEX,0.0,0.04023711978042972,0.0
ESQUIRENIT,0.0,0.025232066996459235,0.0
ETL,-0.011235955056179692,0.017618484976887575,-0.00019796050535828588
FAMILYTEX,0.0,0.012703334651440884,0.0
FEKDIL,0.018867924528301883,0.01889152018410966,0.00035644377705867274
GENNEXT,0.0,0.01818397255850967,0.0
HFL,-0.0219780219780219,0.0064021959118208795,-0.00014070760245760126
HRTEX,0.0,0.008516050770694951,0.0
HWAWELLTEX,0.0,0.018611901209324124,0.0
KTL,0.0,0.014748045535850705,0.0
MAKSONSPIN,0.0,0.01707060210995683,0.0
MALEKSPIN,0.004184100418409997,0.03975636069958364,0.00016634460543758667
MATINSPINN,0.0,0.05030338663351228,0.0
METROSPIN,0.0,0.008410130655636535,0.0
MHSML,-0.019480519480519543,0.014963873599977674,-0.0002915040311683972
MITHUNKNIT,0.0,0.0069065608106074206,0.0
MLDYEING,-0.010204081632653073,0.025434774789510572,-0.00025953851826031224
MONNOFABR,0.0,0.018334682969701727,0.0
NEWLINE,0.041095890410958846,0.006729300231263806,0.0002765465848464574
NURANI,0.0,0.004403801486334376,0.0
PDL,0.0,0.013963413497529917,0.0
PRIMETEX,0.0,0.004220670494681174,0.0
PTL,0.0,0.05080123430801806,0.0
QUEENSOUTH,0.0,0.015370650243418462,0.0
RAHIMTEXT,0.0,0.006945631837499805,0.0
REGENTTEX,0.0,0.0035142021395796,0.0
RINGSHINE,0.0,0.016529061155162655,0.0
SAFKOSPINN,0.0,0.0042625914724542515,0.0
SAIHAMCOT,0.0,0.01935425306585983,0.0
SAIHAMTEX,0.0,0.013749022211035009,0.0
SHARPIND,0.0,0.05842848782787617,0.0
SHASHADNIM,0.0,0.02280692321267087,0.0
SHEPHERD,-0.005405405405405461,0.02234598728115666,-0.0001207891204386859
SIMTEX,0.0,0.01423185248558941,0.0
SONARGAON,0.0,0.008313389263353784,0.0
SQUARETEXT,0.0,0.06018910019193775,0.0
STYLECRAFT,0.0,0.011086712982663165,0.0
TALLUSPIN,0.0,0.00558847570205592,0.0
TAMIJTEX,0.0,0.022632405801763573,0.0
TOSRIFA,0.0,0.012692114809981938,0.0
TUNGHAI,0.0,0.0031521401568749808,0.0
VFSTDL,0.0,0.008669783417600408,0.0
ZAHEENSPIN,0.0,0.00904768042990219,0.0
ZAHINTEX,0.0,0.0037729452505821863,0.0
BESTHLDNG,0.0,0.3899295166893247,0.0
PENINSULA,-0.0357142857142857,0.037482042676350434,-0.0013386443812982293
SEAPEARL,0.009398496240601517,0.22059066414372241,0.002073220527666567
UNIQUEHRL,0.0,0.35199777649060243,0.0
ABBANK,0.0,0.009661233408583497,0.0
ALARABANK,0.0,0.038308983314465646,0.0
BANKASIA,0.012658227848101333,0.02309652400403941,0.0002923610633422726
BRACBANK,0.0,0.15643384041877167,0.0
CITYBANK,0.0,0.05291997298650192,0.0
DHAKABANK,0.02752293577981635,0.015995877932280893,0.00044025352107194854
DUTCHBANGL,0.0,0.013429726988924686,0.0
EBL,0.0,0.062175077386192656,0.0
EXIMBANK,0.0,0.013894049696007734,0.0
FIRSTSBANK,0.0,0.011462281781946615,0.0
GIB,0.0,0.006228588543178648,0.0
ICBIBANK,0.0,0.002007433427430498,0.0
IFIC,0.0,0.018660253548173876,0.0
ISLAMIBANK,0.0,0.16534802268514204,0.0
JAMUNABANK,0.0,0.021532784705802166,0.0
MERCANBANK,0.0,0.013799979318977964,0.0
MIDLANDBNK,-0.027237354085603127,0.008832032252738375,-0.0002405611897633022
MTB,-0.008849557522123908,0.01852315962942688,-0.00016392176663209654
NBL,0.0,0.02430234431459894,0.0
NCCBANK,0.0,0.017363451677820347,0.0
NRBBANK,0.0,0.007451872424685756,0.0
NRBCBANK,0.0,0.005219652278555181,0.0
ONEBANKPLC,0.0,0.013661801400340678,0.0
PREMIERBAN,0.0,0.014019340561521139,0.0
PRIMEBANK,0.0,0.04508754099157274,0.0
PUBALIBANK,0.0,0.054814895253368814,0.0
RUPALIBANK,0.0,0.0024898086090309785,0.0
SBACBANK,0.0,0.004806108897801469,0.0
SHAHJABANK,0.0,0.024970941227255905,0.0
SIBL,0.0,0.019164953255787265,0.0
SOUTHEASTB,0.0,0.016065788353552372,0.0
STANDBANKL,0.0,0.010950916582068405,0.0
TRUSTBANK,0.0,0.017949777433442844,0.0
UCB,0.0,0.033169391308506185,0.0
UNIONBANK,0.033333333333333215,0.0033500984816972157,0.0001116699493899068
UTTARABANK,0.009478672985782088,0.03285149491980873,0.00031138857743894855
ARAMITCEM,0.0,0.0065392293635692135,0.0
CONFIDCEM,0.0,0.08288683045354941,0.0
CROWNCEMNT,0.0039447731755424265,0.09141506126847496,0.00036061168153244744
HEIDELBCEM,0.0,0.1369139999710423,0.0
LHB,0.0,0.5881995252624925,0.0
MEGHNACEM,0.0,0.020254400688248842,0.0
PREMIERCEM,0.0,0.07379095299262287,0.0
FUWANGCER,0.0,0.15842651432889712,0.0
MONNOCERA,0.007751937984496138,0.26425768504201824,0.002048509186372238
RAKCERAMIC,0.0,0.3366368063892424,0.0
SPCERAMICS,0.004524886877828038,0.2006959962219642,0.0009081266797373914
STANCERAM,0.0,0.03998299801787803,0.0
AIBLPBOND,0.0,0.028474528853288827,0.0
APSCLBOND,0.0,0.031052789764164347,0.0
BEXGSUKUK,0.0,0.7814340628755013,0.0
IBBL2PBOND,0.0,0.037902230003033194,0.0
IBBLPBOND,0.0,0.12113638850401233,0.0
AFTABAUTO,0.011428571428571566,0.020708558441070144,0.00023666923932651876
ANWARGALV,-0.0057388809182209455,0.010610522557050956,-6.0892525435012644e-05
APOLOISPAT,0.0,0.00828304409476498,0.0
ATLASBANG,0.0,0.007382781556538866,0.0
AZIZPIPES,0.0,0.0019407921698065438,0.0
BBS,-0.009090909090909038,0.009747096281575919,-8.86099661961442e-05
BBSCABLES,0.0,0.01960617688771281,0.0
BDAUTOCA,0.0,0.002477002062835704,0.0
BDLAMPS,0.008148148148148238,0.00428653023383042,3.4927283386766764e-05
BDTHAI,0.0,0.009579632565852467,0.0
BENGALWTL,-0.005434782608695676,0.006139571294547947,-3.336723529645638e-05
BSRMLTD,0.0,0.10177547261003114,0.0
BSRMSTEEL,0.0,0.050493127908446636,0.0
COPPERTECH,0.0,0.007703270366639714,0.0
DESHBANDHU,0.0,0.006396237101252838,0.0
DOMINAGE,0.008620689655172376,0.006570540046099933,5.664258660430951e-05
ECABLES,0.0,0.01019949008850571,0.0
GOLDENSON,0.0,0.010266398460604018,0.0
GPHISPAT,0.0,0.04277575764285022,0.0
IFADAUTOS,0.004237288135593209,0.022499463549346645,9.533670995485841e-05
KDSALTD,0.0,0.008805913721880465,0.0
MIRAKHTER,0.0,0.013489283809232533,0.0
MONNOAGML,-0.008264462809917217,0.00869542685107378,-7.186303182705483e-05
NAHEEACP,0.0,0.007840108210208554,0.0
NAVANACNG,0.0,0.007530060503970846,0.0
NPOLYMER,0.0,0.011542270552953957,0.0
NTLTUBES,0.0,0.011521887690181339,0.0
OAL,0.0,0.007495665806965142,0.0
OIMEX,0.0,0.00909372584097345,0.0
QUASEMIND,-0.002525252525252486,0.015768866968690867,-3.982037113305712e-05
RANFOUNDRY,0.0,0.005894243635609836,0.0
RENWICKJA,0.0,0.005602295667068954,0.0
RSRMSTEEL,0.0,0.005949246973129121,0.0
RUNNERAUTO,0.0,0.013183002733271863,0.0
SALAMCRST,-0.004545454545454408,0.008700241203639986,-3.9546550925635106e-05
SHURWID,0.0,0.0029291747094276513,0.0
SINGERBD,0.0,0.04135171337946043,0.0
SSSTEEL,0.0,0.011034232245657142,0.0
WALTONHIL,-0.00838709677419347,0.42619532714471403,-0.0035745414534717615
WMSHIPYARD,0.0,0.011876282486110586,0.0
YPL,0.0,0.006059563946415937,0.0
BAYLEASING,0.0,0.01598200975889732,0.0
BDFINANCE,0.0,0.04998301354219471,0.0
BIFC,0.0,0.012303770384975826,0.0
DBH,0.02754820936639124,0.11063464056920959,0.003047786241576028
FAREASTFIN,0.0,0.010095731747029537,0.0
FASFIN,0.0,0.011659258216298396,0.0
FIRSTFIN,0.0,0.006268817208298906,0.0
GSPFINANCE,0.0,0.018294282109273863,0.0
ICB,0.0,0.04919342008132336,0.0
